平均速度,平均行驶速度,平均加速度,平均减速度,怠速时间比,加速时间比,减速时间比,速度标准差,加速度标准差
processed_data/file2_fragments/fragment169.csv,10.43,41.70,41.70,-41.70,0.75,0.33,0.33,20.85,41.70
processed_data/file2_fragments/fragment170.csv,1.62,nan,0.82,-0.98,1.00,0.50,0.42,1.48,1.40
processed_data/file2_fragments/fragment171.csv,3.55,14.20,14.20,-14.20,0.75,0.33,0.33,7.10,14.20
processed_data/file2_fragments/fragment172.csv,19.15,41.41,2.34,-1.84,0.54,0.19,0.24,21.87,3.99
processed_data/file2_fragments/fragment173.csv,19.15,29.26,4.93,-5.19,0.35,0.36,0.34,15.64,7.98
processed_data/file2_fragments/fragment174.csv,28.92,48.20,48.20,-48.20,0.40,0.25,0.25,26.40,39.36
processed_data/file2_fragments/fragment175.csv,16.07,48.20,48.20,-48.20,0.67,0.50,0.50,27.83,68.17
processed_data/file2_fragments/fragment176.csv,12.66,21.36,3.49,-2.22,0.48,0.24,0.38,10.76,4.35
processed_data/file2_fragments/fragment177.csv,20.64,22.95,3.66,-1.88,0.13,0.30,0.58,9.47,5.69
processed_data/file2_fragments/fragment178.csv,1.71,13.70,13.70,-13.70,0.88,0.14,0.14,4.84,7.91
processed_data/file2_fragments/fragment179.csv,0.45,10.85,9.85,-9.85,0.96,0.04,0.04,2.10,2.77
processed_data/file2_fragments/fragment180.csv,0.13,10.00,10.00,-10.00,0.99,0.01,0.01,1.13,1.61
processed_data/file2_fragments/fragment181.csv,10.22,19.57,2.41,-2.51,0.49,0.27,0.26,10.16,3.39
processed_data/file2_fragments/fragment182.csv,0.71,18.40,18.40,-18.40,0.96,0.04,0.04,3.61,5.31
processed_data/file2_fragments/fragment183.csv,5.68,13.95,2.54,-3.94,0.67,0.28,0.18,6.59,3.13
processed_data/file2_fragments/fragment184.csv,31.70,37.83,5.36,-5.36,0.17,0.42,0.42,18.29,8.96
processed_data/file2_fragments/fragment185.csv,3.92,19.60,19.60,-19.60,0.80,0.25,0.25,8.77,16.00
processed_data/file2_fragments/fragment186.csv,0.60,nan,1.80,-1.80,1.00,0.20,0.20,0.93,1.27
processed_data/file2_fragments/fragment187.csv,4.45,17.80,17.80,-17.80,0.75,0.33,0.33,8.90,17.80
processed_data/file2_fragments/fragment188.csv,10.68,40.62,2.41,-6.08,0.74,0.17,0.07,19.55,3.43
processed_data/file2_fragments/fragment189.csv,33.62,38.64,1.23,-1.40,0.13,0.43,0.38,15.84,2.44
processed_data/file2_fragments/fragment190.csv,25.07,33.65,1.23,-1.79,0.26,0.42,0.29,17.15,1.90
processed_data/file2_fragments/fragment191.csv,45.37,47.97,1.20,-1.70,0.06,0.51,0.36,18.47,1.90
processed_data/file2_fragments/fragment192.csv,54.47,57.06,1.11,-1.15,0.05,0.45,0.43,16.66,1.73
processed_data/file2_fragments/fragment193.csv,39.23,47.70,1.51,-1.88,0.18,0.45,0.36,21.33,2.28
processed_data/file2_fragments/fragment194.csv,8.19,30.72,2.38,-2.85,0.73,0.13,0.11,14.21,2.35
processed_data/file2_fragments/fragment195.csv,26.93,47.94,2.89,-2.89,0.45,0.30,0.30,27.21,4.36
processed_data/file2_fragments/fragment196.csv,0.23,14.40,5.80,-9.67,0.99,0.02,0.01,1.72,1.75
processed_data/file2_fragments/fragment197.csv,0.11,14.10,14.10,-14.10,0.99,0.01,0.01,1.23,1.75
processed_data/file2_fragments/fragment198.csv,4.60,13.80,7.05,-14.10,0.67,0.40,0.20,7.13,9.76
processed_data/file2_fragments/fragment199.csv,0.16,11.80,11.80,-11.80,0.99,0.01,0.01,1.39,1.99
processed_data/file2_fragments/fragment200.csv,0.09,11.00,11.00,-11.00,0.99,0.01,0.01,0.98,1.40
processed_data/file2_fragments/fragment201.csv,0.11,14.80,14.80,-14.80,0.99,0.01,0.01,1.30,1.86
processed_data/file2_fragments/fragment202.csv,0.28,14.90,9.57,-9.57,0.99,0.02,0.02,1.82,2.31
processed_data/file2_fragments/fragment203.csv,0.56,24.20,24.20,-24.20,0.98,0.02,0.02,3.69,5.34
processed_data/file2_fragments/fragment204.csv,8.88,15.88,6.74,-5.62,0.62,0.33,0.40,7.13,7.30
processed_data/file2_fragments/fragment205.csv,1.11,14.95,9.20,-6.57,0.95,0.06,0.08,3.43,3.69
processed_data/file2_fragments/fragment206.csv,4.40,nan,2.65,-5.30,1.00,0.67,0.33,3.62,4.33
processed_data/file2_fragments/fragment207.csv,5.00,11.73,4.19,-3.81,0.83,0.45,0.50,4.01,5.17
processed_data/file2_fragments/fragment208.csv,0.50,nan,1.50,-1.50,1.00,0.50,0.50,0.87,2.12
processed_data/file2_fragments/fragment209.csv,3.90,10.30,3.43,-10.30,0.80,0.75,0.25,4.78,7.15
processed_data/file2_fragments/fragment210.csv,0.44,10.20,10.20,-10.20,0.96,0.05,0.05,2.13,3.15
processed_data/file2_fragments/fragment211.csv,2.31,11.05,2.61,-2.03,0.84,0.10,0.13,4.41,1.88
processed_data/file2_fragments/fragment212.csv,30.73,41.96,2.03,-2.40,0.27,0.38,0.32,19.56,5.40
processed_data/file2_fragments/fragment213.csv,34.10,37.22,3.19,-2.59,0.08,0.26,0.32,19.17,4.94
processed_data/file2_fragments/fragment214.csv,41.48,43.53,3.17,-2.96,0.05,0.44,0.47,14.72,5.69
processed_data/file2_fragments/fragment215.csv,1.41,19.70,9.85,-19.70,0.93,0.15,0.08,5.26,8.02
processed_data/file2_fragments/fragment216.csv,15.13,45.40,45.40,-45.40,0.67,0.50,0.50,26.21,64.21
processed_data/file2_fragments/fragment217.csv,0.05,nan,0.20,-0.10,1.00,0.20,0.40,0.08,0.12
processed_data/file2_fragments/fragment218.csv,53.82,55.29,4.06,-3.38,0.03,0.42,0.50,17.25,6.66
processed_data/file2_fragments/fragment219.csv,5.62,18.00,18.00,-6.00,0.83,0.20,0.60,7.20,10.78
processed_data/file2_fragments/fragment220.csv,0.08,nan,0.10,-0.10,1.00,0.50,0.50,0.08,0.12
processed_data/file2_fragments/fragment221.csv,51.55,56.56,5.28,-3.61,0.09,0.36,0.53,20.77,8.52
processed_data/file2_fragments/fragment222.csv,2.00,nan,6.00,-6.00,1.00,0.50,0.50,3.46,8.49
processed_data/file2_fragments/fragment223.csv,0.18,nan,2.10,-2.10,1.00,0.09,0.09,0.61,0.94
processed_data/file2_fragments/fragment224.csv,1.80,nan,5.40,-5.40,1.00,0.50,0.50,3.12,7.64
processed_data/file2_fragments/fragment225.csv,1.93,13.50,13.50,-13.50,0.86,0.17,0.17,5.10,8.54
processed_data/file2_fragments/fragment226.csv,25.54,27.95,4.19,-8.17,0.09,0.59,0.30,10.39,8.59
processed_data/file2_fragments/fragment227.csv,4.67,16.35,20.80,-10.40,0.71,0.17,0.33,8.38,11.43
processed_data/file2_fragments/fragment228.csv,56.61,64.75,3.84,-5.60,0.13,0.31,0.21,26.60,7.30
processed_data/file2_fragments/fragment229.csv,1.36,12.13,5.36,-4.47,0.95,0.08,0.09,3.17,2.76
processed_data/file2_fragments/fragment230.csv,0.38,10.50,10.50,-10.50,0.96,0.04,0.04,1.98,2.91
processed_data/file2_fragments/fragment231.csv,2.36,15.96,2.43,-2.81,0.89,0.12,0.11,5.23,2.06
processed_data/file2_fragments/fragment232.csv,30.71,44.10,1.22,-1.32,0.32,0.38,0.35,22.97,1.76
processed_data/file2_fragments/fragment233.csv,20.08,48.77,2.16,-4.45,0.59,0.28,0.14,26.39,2.89
processed_data/file2_fragments/fragment234.csv,18.38,50.54,1.92,-15.74,0.64,0.32,0.04,28.43,5.90
processed_data/file2_fragments/fragment235.csv,0.44,nan,0.67,-0.40,1.00,0.23,0.38,0.69,0.68
processed_data/file2_fragments/fragment236.csv,42.64,45.82,2.96,-4.09,0.07,0.55,0.40,19.14,7.35
processed_data/file2_fragments/fragment237.csv,34.18,43.92,2.05,-3.77,0.23,0.59,0.32,24.24,3.38
processed_data/file2_fragments/fragment238.csv,37.10,44.28,3.55,-4.92,0.16,0.50,0.36,22.88,5.00
processed_data/file2_fragments/fragment239.csv,51.80,60.15,2.20,-2.59,0.14,0.45,0.38,26.53,4.32
processed_data/file2_fragments/fragment240.csv,30.04,43.29,1.27,-1.97,0.31,0.41,0.27,22.27,1.89
processed_data/file2_fragments/fragment241.csv,35.30,36.82,1.33,-1.56,0.04,0.50,0.43,16.01,2.15
processed_data/file2_fragments/fragment242.csv,5.77,22.36,2.75,-2.93,0.74,0.14,0.13,10.40,2.87
processed_data/file2_fragments/fragment243.csv,5.37,20.95,1.64,-1.80,0.75,0.14,0.13,9.60,1.32
processed_data/file2_fragments/fragment244.csv,25.77,30.03,1.69,-1.82,0.15,0.45,0.42,13.70,2.21
processed_data/file2_fragments/fragment245.csv,28.71,35.41,1.38,-1.62,0.19,0.42,0.36,17.76,1.82
processed_data/file2_fragments/fragment246.csv,10.58,24.48,2.13,-1.53,0.57,0.17,0.23,13.17,1.69
processed_data/file2_fragments/fragment247.csv,14.40,24.53,2.96,-2.72,0.43,0.32,0.35,13.44,3.06
processed_data/file2_fragments/fragment248.csv,20.72,24.90,1.56,-2.22,0.21,0.54,0.38,11.90,2.85
processed_data/file2_fragments/fragment249.csv,28.39,30.74,1.34,-1.58,0.08,0.48,0.41,14.63,2.29
processed_data/file2_fragments/fragment250.csv,8.45,23.54,2.27,-2.27,0.64,0.19,0.19,12.44,2.05
processed_data/file2_fragments/fragment251.csv,9.33,19.08,1.32,-1.29,0.53,0.25,0.26,10.18,1.64
processed_data/file2_fragments/fragment252.csv,3.58,12.92,2.60,-2.89,0.80,0.20,0.18,5.36,2.48
processed_data/file2_fragments/fragment253.csv,1.37,12.35,4.43,-6.65,0.89,0.09,0.06,3.94,2.96
processed_data/file2_fragments/fragment254.csv,3.83,20.52,2.48,-2.24,0.81,0.09,0.10,8.53,1.41
processed_data/file2_fragments/fragment255.csv,12.35,33.25,3.55,-46.10,0.63,0.38,0.03,17.46,8.59
processed_data/file2_fragments/fragment256.csv,12.46,38.06,2.24,-6.05,0.67,0.25,0.09,19.52,3.66
processed_data/file2_fragments/fragment257.csv,31.01,34.80,1.86,-3.58,0.11,0.60,0.31,13.04,6.39
processed_data/file2_fragments/fragment258.csv,24.66,28.16,1.41,-2.18,0.14,0.55,0.35,12.22,2.31
processed_data/file2_fragments/fragment259.csv,0.95,10.95,11.20,-5.60,0.91,0.05,0.09,3.16,3.38
processed_data/file2_fragments/fragment260.csv,0.57,10.25,5.25,-10.50,0.94,0.06,0.03,2.38,2.49
processed_data/file2_fragments/fragment261.csv,20.53,25.58,2.26,-2.84,0.22,0.47,0.38,13.58,3.10
processed_data/file2_fragments/fragment262.csv,11.99,20.83,1.79,-2.05,0.42,0.29,0.26,11.34,2.26
processed_data/file2_fragments/fragment263.csv,13.50,20.28,2.45,-1.89,0.36,0.33,0.42,11.13,2.72
processed_data/file2_fragments/fragment264.csv,23.66,27.70,1.98,-2.55,0.17,0.51,0.39,13.22,3.45
processed_data/file2_fragments/fragment265.csv,12.20,25.65,2.57,-2.40,0.54,0.26,0.28,13.14,2.95
processed_data/file2_fragments/fragment266.csv,19.93,24.00,1.68,-2.87,0.18,0.55,0.32,13.18,3.01
processed_data/file2_fragments/fragment267.csv,8.88,16.10,2.09,-2.31,0.50,0.30,0.27,7.98,2.43
processed_data/file2_fragments/fragment268.csv,1.66,15.50,3.70,-4.44,0.89,0.06,0.05,4.90,2.02
processed_data/file2_fragments/fragment269.csv,26.06,44.61,2.22,-6.05,0.42,0.45,0.17,24.51,6.50
processed_data/file2_fragments/fragment270.csv,27.72,30.42,1.87,-2.27,0.09,0.49,0.40,13.48,2.76
processed_data/file2_fragments/fragment271.csv,16.39,26.51,1.51,-1.83,0.38,0.32,0.27,13.73,2.16
processed_data/file2_fragments/fragment272.csv,26.85,34.85,1.16,-1.38,0.23,0.38,0.32,15.99,1.96
processed_data/file2_fragments/fragment273.csv,12.94,25.41,2.59,-4.28,0.51,0.34,0.21,14.82,3.27
processed_data/file2_fragments/fragment274.csv,39.54,41.65,1.20,-1.33,0.05,0.47,0.42,12.89,1.97
processed_data/file2_fragments/fragment275.csv,13.99,22.09,1.45,-3.78,0.37,0.44,0.17,11.78,4.00
processed_data/file2_fragments/fragment276.csv,2.09,13.60,3.28,-4.10,0.85,0.10,0.08,5.02,2.26
processed_data/file2_fragments/fragment277.csv,3.22,14.27,2.74,-4.70,0.80,0.20,0.12,5.94,2.68
processed_data/file2_fragments/fragment278.csv,16.00,23.42,1.53,-1.64,0.32,0.33,0.31,11.86,1.79
processed_data/file2_fragments/fragment279.csv,2.63,16.71,3.19,-4.46,0.84,0.10,0.07,6.30,2.20
processed_data/file2_fragments/fragment280.csv,0.21,10.50,10.50,-10.50,0.98,0.01,0.01,1.49,1.52
processed_data/file2_fragments/fragment281.csv,1.97,12.92,2.29,-3.82,0.94,0.12,0.07,4.00,1.90
processed_data/file2_fragments/fragment282.csv,33.29,40.18,1.35,-1.68,0.19,0.47,0.38,22.50,2.05
processed_data/file2_fragments/fragment283.csv,9.03,18.04,2.17,-3.41,0.51,0.30,0.19,10.26,2.69
processed_data/file2_fragments/fragment284.csv,2.72,11.80,12.30,-6.15,0.77,0.08,0.17,5.19,4.96
processed_data/file2_fragments/fragment285.csv,5.28,14.16,3.10,-1.81,0.64,0.14,0.24,7.05,2.42
processed_data/file2_fragments/fragment286.csv,6.15,19.66,2.88,-2.47,0.71,0.16,0.19,9.64,2.36
processed_data/file2_fragments/fragment287.csv,0.67,10.70,10.70,-10.70,0.94,0.03,0.03,2.63,2.76
processed_data/file2_fragments/fragment288.csv,2.31,18.00,2.77,-3.08,0.87,0.07,0.06,6.25,1.50
processed_data/file2_fragments/fragment289.csv,21.65,27.43,1.55,-2.68,0.24,0.47,0.27,17.58,4.84
processed_data/file2_fragments/fragment290.csv,1.45,20.04,2.42,-4.14,0.93,0.04,0.03,5.41,1.35
processed_data/file2_fragments/fragment291.csv,0.29,10.00,10.00,-10.00,0.97,0.01,0.01,1.70,1.74
processed_data/file2_fragments/fragment292.csv,0.58,12.26,4.47,-4.47,0.95,0.03,0.03,2.63,1.60
processed_data/file2_fragments/fragment293.csv,2.61,14.84,2.50,-2.92,0.85,0.14,0.12,5.53,2.05
processed_data/file2_fragments/fragment294.csv,0.16,nan,0.13,-0.20,1.00,0.38,0.25,0.12,0.15
processed_data/file2_fragments/fragment295.csv,11.64,19.40,5.70,-11.40,0.40,0.44,0.22,10.26,8.58
processed_data/file2_fragments/fragment296.csv,9.37,16.04,1.86,-2.44,0.47,0.34,0.26,7.84,2.43
processed_data/file2_fragments/fragment297.csv,35.63,40.17,1.37,-1.74,0.11,0.47,0.37,17.53,2.52
processed_data/file2_fragments/fragment298.csv,17.86,36.49,1.26,-4.01,0.51,0.36,0.11,19.95,2.14
processed_data/file2_fragments/fragment299.csv,22.61,32.53,1.59,-1.70,0.31,0.36,0.34,17.81,2.02
processed_data/file2_fragments/fragment300.csv,9.58,16.68,3.07,-3.07,0.45,0.37,0.37,8.59,3.50
processed_data/file2_fragments/fragment301.csv,4.29,14.03,2.79,-3.19,0.72,0.17,0.15,6.53,2.50
processed_data/file2_fragments/fragment302.csv,15.56,25.31,1.67,-1.91,0.41,0.33,0.29,13.90,2.03
processed_data/file2_fragments/fragment303.csv,8.34,17.39,1.39,-1.74,0.53,0.26,0.21,9.38,1.80
processed_data/file2_fragments/fragment304.csv,6.71,20.87,2.33,-2.91,0.68,0.18,0.14,10.44,2.75
processed_data/file2_fragments/fragment305.csv,4.89,25.34,2.64,-1.61,0.81,0.08,0.13,10.41,1.41
processed_data/file2_fragments/fragment306.csv,28.82,32.62,1.82,-2.07,0.13,0.48,0.42,16.34,2.50
processed_data/file2_fragments/fragment307.csv,13.08,17.87,1.57,-1.57,0.32,0.38,0.38,8.63,1.95
processed_data/file2_fragments/fragment308.csv,12.36,25.54,1.50,-2.28,0.54,0.31,0.21,14.73,1.95
processed_data/file2_fragments/fragment309.csv,4.15,12.20,3.23,-12.90,0.73,0.40,0.10,5.84,5.33
processed_data/file2_fragments/fragment310.csv,1.54,13.26,3.00,-3.50,0.90,0.07,0.06,4.24,1.81
processed_data/file2_fragments/fragment311.csv,0.35,12.60,4.87,-3.65,0.97,0.02,0.03,2.02,1.15
processed_data/file2_fragments/fragment312.csv,3.74,10.30,2.58,-10.30,0.86,0.67,0.17,4.22,5.18
processed_data/file2_fragments/fragment313.csv,0.25,10.45,10.70,-5.35,0.98,0.01,0.02,1.60,1.63
processed_data/file2_fragments/fragment314.csv,26.15,32.91,1.57,-1.75,0.21,0.39,0.35,16.89,2.46
processed_data/file2_fragments/fragment315.csv,28.42,35.33,1.72,-2.20,0.20,0.44,0.34,17.11,3.27
processed_data/file2_fragments/fragment316.csv,3.86,12.60,1.75,-2.80,0.78,0.47,0.29,5.28,3.33
processed_data/file2_fragments/fragment317.csv,19.30,27.80,1.75,-1.99,0.32,0.39,0.34,15.23,2.57
processed_data/file2_fragments/fragment318.csv,5.83,17.49,1.89,-2.65,0.67,0.20,0.14,8.44,2.23
processed_data/file2_fragments/fragment319.csv,15.05,33.23,2.64,-3.08,0.57,0.31,0.27,17.63,2.99
processed_data/file2_fragments/fragment320.csv,14.97,31.46,2.19,-2.19,0.53,0.26,0.26,16.71,2.90
processed_data/file2_fragments/fragment321.csv,21.92,24.06,1.26,-1.26,0.09,0.42,0.42,9.38,1.65
processed_data/file2_fragments/fragment322.csv,0.61,13.63,2.90,-2.17,0.96,0.02,0.02,2.84,1.00
processed_data/file2_fragments/fragment323.csv,3.55,14.87,2.57,-2.71,0.79,0.14,0.13,6.37,2.65
processed_data/file2_fragments/fragment324.csv,20.93,35.24,1.29,-1.60,0.41,0.31,0.25,19.36,1.83
processed_data/file2_fragments/fragment325.csv,2.25,12.07,2.62,-3.27,0.81,0.12,0.10,4.77,2.45
processed_data/file2_fragments/fragment326.csv,3.96,12.56,2.41,-3.10,0.76,0.22,0.17,5.42,2.74
processed_data/file2_fragments/fragment327.csv,12.02,21.27,1.08,-1.43,0.45,0.31,0.24,11.13,1.91
processed_data/file2_fragments/fragment328.csv,16.62,32.12,2.40,-2.76,0.50,0.26,0.22,18.71,3.52
processed_data/file2_fragments/fragment329.csv,32.64,52.14,1.15,-1.12,0.37,0.27,0.28,26.93,1.66
processed_data/file2_fragments/fragment330.csv,23.15,29.10,1.15,-10.93,0.21,0.68,0.07,13.80,6.06
processed_data/file2_fragments/fragment331.csv,32.55,38.81,0.96,-2.74,0.17,0.58,0.20,15.75,4.49
processed_data/file2_fragments/fragment332.csv,36.13,47.33,1.53,-1.85,0.24,0.39,0.32,26.24,3.08
processed_data/file2_fragments/fragment333.csv,20.60,29.41,1.78,-2.40,0.30,0.43,0.32,15.12,2.52
processed_data/file2_fragments/fragment334.csv,31.71,34.64,1.28,-1.69,0.09,0.52,0.39,14.08,2.04
processed_data/file2_fragments/fragment335.csv,10.52,23.26,2.60,-1.65,0.56,0.20,0.31,11.74,2.34
processed_data/file2_fragments/fragment336.csv,9.14,14.97,2.31,-3.70,0.50,0.53,0.33,6.72,4.52
processed_data/file2_fragments/fragment337.csv,21.09,29.04,1.55,-2.14,0.28,0.41,0.29,14.88,2.26
processed_data/file2_fragments/fragment338.csv,3.12,21.95,1.94,-4.43,0.86,0.10,0.04,8.08,1.67
processed_data/file2_fragments/fragment339.csv,38.61,45.27,2.18,-2.61,0.15,0.45,0.37,18.32,5.50
processed_data/file2_fragments/fragment340.csv,26.15,34.60,1.81,-3.68,0.25,0.48,0.24,17.66,4.53
processed_data/file2_fragments/fragment341.csv,25.41,41.93,7.16,-3.18,0.39,0.18,0.42,22.28,6.26
processed_data/file2_fragments/fragment342.csv,13.12,30.88,2.67,-2.52,0.59,0.23,0.25,15.92,2.62
processed_data/file2_fragments/fragment343.csv,0.12,nan,0.30,-0.15,1.00,0.20,0.40,0.13,0.19
processed_data/file2_fragments/fragment344.csv,7.92,12.06,2.37,-2.37,0.38,0.40,0.40,5.78,3.38
processed_data/file2_fragments/fragment345.csv,11.95,24.46,2.80,-3.08,0.51,0.26,0.24,12.95,3.68
processed_data/file2_fragments/fragment346.csv,30.99,39.65,2.60,-1.95,0.22,0.33,0.45,19.67,4.51
processed_data/file2_fragments/fragment347.csv,2.61,36.20,18.15,-9.08,0.94,0.06,0.12,8.78,8.34
processed_data/file2_fragments/fragment348.csv,4.79,14.60,4.20,-10.50,0.89,0.29,0.12,4.84,5.16
processed_data/file2_fragments/fragment349.csv,12.52,25.05,13.10,-26.20,0.50,0.67,0.33,14.49,25.13
processed_data/file2_fragments/fragment350.csv,9.93,29.80,29.80,-29.80,0.67,0.50,0.50,17.21,42.14
processed_data/file2_fragments/fragment351.csv,22.18,39.92,10.15,-20.30,0.44,0.50,0.25,21.05,21.10
processed_data/file2_fragments/fragment352.csv,10.43,41.70,41.70,-41.70,0.75,0.33,0.33,20.85,41.70
processed_data/file2_fragments/fragment353.csv,14.23,42.70,42.70,-42.70,0.67,0.50,0.50,24.65,60.39
processed_data/file2_fragments/fragment354.csv,20.95,41.90,42.10,-21.05,0.50,0.33,0.67,24.19,41.90
processed_data/file2_fragments/fragment355.csv,14.20,42.60,42.60,-42.60,0.67,0.50,0.50,24.60,60.25
processed_data/file2_fragments/fragment356.csv,10.88,43.50,43.50,-43.50,0.75,0.33,0.33,21.75,43.50
processed_data/file2_fragments/fragment357.csv,21.88,43.75,21.90,-43.80,0.50,0.67,0.33,25.26,43.75
processed_data/file2_fragments/fragment358.csv,35.85,38.51,11.55,-2.01,0.07,0.14,0.82,12.13,9.15
processed_data/file2_fragments/fragment359.csv,12.39,26.52,2.61,-1.61,0.56,0.20,0.33,14.05,2.05
processed_data/file2_fragments/fragment360.csv,14.83,18.65,1.71,-2.86,0.22,0.58,0.35,8.36,3.17
processed_data/file2_fragments/fragment361.csv,15.66,21.97,1.47,-2.65,0.29,0.44,0.25,11.00,2.91
processed_data/file2_fragments/fragment362.csv,19.91,29.35,1.89,-2.22,0.33,0.37,0.31,15.35,2.58
processed_data/file2_fragments/fragment363.csv,28.95,33.80,1.88,-4.64,0.15,0.60,0.25,14.18,6.29
processed_data/file2_fragments/fragment364.csv,27.78,31.62,2.21,-22.10,0.13,0.91,0.09,13.21,9.97
processed_data/file2_fragments/fragment365.csv,19.22,26.06,2.07,-2.23,0.26,0.37,0.34,12.78,3.07
processed_data/file2_fragments/fragment366.csv,11.39,26.33,2.02,-2.23,0.59,0.27,0.24,13.99,2.32
processed_data/file2_fragments/fragment367.csv,5.75,22.99,2.19,-2.69,0.75,0.13,0.11,10.90,1.70
processed_data/file2_fragments/fragment368.csv,12.02,22.23,1.97,-1.97,0.47,0.27,0.27,11.76,2.55
processed_data/file2_fragments/fragment369.csv,26.99,36.87,1.39,-1.94,0.27,0.43,0.31,19.85,2.63
processed_data/file2_fragments/fragment370.csv,37.36,44.02,1.24,-2.40,0.16,0.57,0.29,19.62,2.26
processed_data/file2_fragments/fragment371.csv,31.28,46.49,1.33,-1.59,0.33,0.35,0.29,23.32,1.99
processed_data/file2_fragments/fragment372.csv,26.78,31.86,1.39,-1.41,0.16,0.41,0.40,13.60,2.22
processed_data/file2_fragments/fragment373.csv,16.89,33.92,1.23,-1.76,0.51,0.31,0.21,18.02,1.65
processed_data/file2_fragments/fragment374.csv,12.16,17.47,1.94,-2.66,0.35,0.50,0.36,8.00,3.30
processed_data/file2_fragments/fragment375.csv,21.86,26.65,1.35,-1.60,0.21,0.46,0.39,11.97,1.94
processed_data/file2_fragments/fragment376.csv,25.08,25.90,1.60,-1.70,0.04,0.45,0.43,9.20,3.78
processed_data/file2_fragments/fragment377.csv,2.83,11.22,2.26,-1.19,0.86,0.11,0.22,4.38,1.76
processed_data/file2_fragments/fragment378.csv,1.82,12.98,3.78,-4.72,0.86,0.08,0.06,4.68,2.11
processed_data/file2_fragments/fragment379.csv,1.14,10.25,5.15,-2.58,0.94,0.06,0.13,2.91,2.09
processed_data/file2_fragments/fragment380.csv,5.42,13.63,3.08,-7.70,0.73,0.50,0.20,6.12,4.78
processed_data/file2_fragments/fragment381.csv,0.67,10.73,5.50,-5.50,0.94,0.04,0.04,2.63,2.21
processed_data/file2_fragments/fragment382.csv,9.08,20.04,1.48,-1.96,0.57,0.30,0.23,10.29,2.02
processed_data/file2_fragments/fragment383.csv,6.35,15.49,3.80,-2.85,0.59,0.16,0.21,7.82,3.21
processed_data/file2_fragments/fragment384.csv,1.46,10.58,3.00,-3.00,0.88,0.08,0.08,3.67,2.06
processed_data/file2_fragments/fragment385.csv,3.75,11.93,1.61,-1.36,0.80,0.15,0.18,5.10,1.46
processed_data/file2_fragments/fragment386.csv,4.37,12.08,1.12,-1.29,0.67,0.19,0.16,5.82,1.49
processed_data/file2_fragments/fragment387.csv,3.39,13.92,5.16,-5.16,0.87,0.19,0.19,5.23,4.44
processed_data/file2_fragments/fragment388.csv,5.47,13.66,3.57,-2.67,0.77,0.26,0.34,5.95,5.24
processed_data/file2_fragments/fragment389.csv,1.38,nan,1.75,-1.17,1.00,0.25,0.38,1.40,1.42
processed_data/file2_fragments/fragment390.csv,5.93,13.85,9.90,-9.90,0.67,0.40,0.40,7.12,11.09
processed_data/file2_fragments/fragment391.csv,1.28,14.90,6.80,-20.40,0.91,0.09,0.03,4.41,4.17
processed_data/file2_fragments/fragment392.csv,21.95,26.40,2.06,-2.43,0.17,0.35,0.30,13.30,3.46
processed_data/file2_fragments/fragment393.csv,20.56,32.59,2.00,-2.38,0.38,0.36,0.31,18.03,2.57
processed_data/file2_fragments/fragment394.csv,9.96,20.72,1.47,-2.32,0.53,0.30,0.19,10.93,1.84
processed_data/file2_fragments/fragment395.csv,15.33,24.78,1.67,-2.15,0.40,0.35,0.27,13.50,2.83
processed_data/file2_fragments/fragment396.csv,0.73,11.66,1.58,-2.21,0.95,0.04,0.03,2.74,0.90
processed_data/file2_fragments/fragment397.csv,37.02,44.80,1.11,-1.56,0.18,0.46,0.33,19.17,1.85
processed_data/file2_fragments/fragment398.csv,24.79,28.73,1.40,-2.99,0.15,0.62,0.29,11.62,3.14
processed_data/file2_fragments/fragment399.csv,11.16,33.48,2.11,-7.84,0.67,0.27,0.07,18.11,2.84
processed_data/file2_fragments/fragment400.csv,14.63,38.68,2.65,-3.07,0.62,0.20,0.17,19.74,2.56
processed_data/file2_fragments/fragment401.csv,9.36,29.96,5.87,-10.28,0.69,0.23,0.13,15.02,5.43
processed_data/file2_fragments/fragment402.csv,11.56,34.68,5.54,-9.98,0.67,0.24,0.13,18.11,5.10
processed_data/file2_fragments/fragment403.csv,11.92,26.58,2.05,-2.56,0.56,0.27,0.21,14.43,2.21
processed_data/file2_fragments/fragment404.csv,17.76,25.29,2.52,-3.26,0.34,0.48,0.37,12.76,3.38
processed_data/file2_fragments/fragment405.csv,17.27,31.39,1.93,-4.45,0.45,0.39,0.17,17.42,2.87
processed_data/file2_fragments/fragment406.csv,14.23,37.96,3.67,-4.89,0.62,0.23,0.17,20.47,3.11
processed_data/file2_fragments/fragment407.csv,15.12,28.39,2.43,-2.43,0.48,0.29,0.29,16.38,2.66
processed_data/file2_fragments/fragment408.csv,1.17,13.12,4.08,-16.30,0.91,0.09,0.02,3.83,3.00
processed_data/file2_fragments/fragment409.csv,19.97,31.95,2.07,-3.72,0.38,0.41,0.23,17.83,3.97
processed_data/file2_fragments/fragment410.csv,32.72,44.77,2.23,-3.11,0.28,0.43,0.31,24.14,3.18
processed_data/file2_fragments/fragment411.csv,22.88,43.06,20.27,-4.34,0.47,0.10,0.45,25.40,11.27
processed_data/file2_fragments/fragment412.csv,17.53,28.37,2.03,-2.46,0.38,0.32,0.27,16.26,2.66
